timestamp,joint_1_pos,joint_2_pos,joint_3_pos,joint_4_pos,joint_5_pos,joint_6_pos,joint_7_pos,finger_joint_pos,left_inner_knuckle_joint_pos,left_inner_finger_joint_pos,right_outer_knuckle_joint_pos,right_inner_knuckle_joint_pos,right_inner_finger_joint_pos,joint_1_vel,joint_2_vel,joint_3_vel,joint_4_vel,joint_5_vel,joint_6_vel,joint_7_vel,finger_joint_vel,left_inner_knuckle_joint_vel,left_inner_finger_joint_vel,right_outer_knuckle_joint_vel,right_inner_knuckle_joint_vel,right_inner_finger_joint_vel,joint_1_eff,joint_2_eff,joint_3_eff,joint_4_eff,joint_5_eff,joint_6_eff,joint_7_eff,finger_joint_eff,left_inner_knuckle_joint_eff,left_inner_finger_joint_eff,right_outer_knuckle_joint_eff,right_inner_knuckle_joint_eff,right_inner_finger_joint_eff
1660320871250769615,-0.197970,1.231216,3.041597,-2.435077,-0.267674,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,0.000000,0.000000,0.000000,0.000011,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.106911,16.673639,1.458298,3.431693,-1.045616,-3.306816,-0.247768,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320871275826930,-0.197970,1.231216,3.041597,-2.435077,-0.267674,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,0.000000,0.000000,0.000000,0.000011,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.074829,16.445103,1.425133,3.589994,-1.032888,-3.252102,-0.235936,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320871300749301,-0.197970,1.231216,3.041597,-2.435077,-0.267674,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,0.000000,0.000000,0.000000,0.000011,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.085517,16.604088,1.435281,3.504833,-1.033237,-3.284353,-0.234630,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320871325747728,-0.197970,1.231216,3.041597,-2.435077,-0.267674,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,0.000005,0.000000,0.000000,0.000011,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.085408,16.493612,1.419579,3.510674,-1.001977,-3.244395,-0.233353,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320871350735664,-0.197970,1.231216,3.041597,-2.435077,-0.267674,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.104186,16.619837,1.470098,3.556567,-0.987289,-3.280625,-0.247880,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320871375716447,-0.197970,1.231216,3.041597,-2.435077,-0.267674,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.118395,16.506464,1.444831,3.550315,-1.030123,-3.265540,-0.244859,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320871400781154,-0.197970,1.231216,3.041597,-2.435077,-0.267674,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.084330,16.630054,1.448562,3.457219,-1.035793,-3.281741,-0.256258,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320871425764799,-0.197970,1.231216,3.041597,-2.435077,-0.267674,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.038357,16.512081,1.433038,3.570745,-0.995670,-3.256061,-0.249691,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320871450691699,-0.197970,1.231216,3.041597,-2.435077,-0.267675,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,0.000000,0.000000,0.000000,-0.000011,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.076033,16.546822,1.453773,3.475826,-1.011347,-3.279765,-0.245055,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320871475704431,-0.197970,1.231216,3.041597,-2.435077,-0.267675,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,0.000000,0.000000,0.000000,-0.000011,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.104070,16.568363,1.406237,3.518349,-1.012746,-3.278205,-0.257570,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320871500743389,-0.197970,1.231216,3.041597,-2.435077,-0.267675,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,-0.000005,0.000000,0.000000,-0.000011,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.084214,16.575583,1.432961,3.531367,-1.023872,-3.258724,-0.262583,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320871525671482,-0.197970,1.231216,3.041597,-2.435077,-0.267675,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,0.000000,0.000000,0.000000,-0.000011,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.084082,16.496635,1.445783,3.544478,-1.020510,-3.280222,-0.226795,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320871550693273,-0.197970,1.231216,3.041597,-2.435077,-0.267675,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.117792,16.585606,1.423943,3.528920,-1.011436,-3.281428,-0.249925,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320871575627326,-0.197970,1.231216,3.041597,-2.435077,-0.267675,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.047303,16.532911,1.434925,3.512125,-1.001690,-3.284267,-0.235259,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320871600794553,-0.197970,1.231216,3.041597,-2.435077,-0.267675,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.055194,16.515978,1.462948,3.519308,-1.000441,-3.251071,-0.254679,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320871625790357,-0.197970,1.231216,3.041597,-2.435077,-0.267675,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,0.000005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.058502,16.629591,1.453544,3.500722,-1.030531,-3.269976,-0.241148,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320871650823831,-0.197970,1.231216,3.041597,-2.435077,-0.267675,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.064422,16.476934,1.442636,3.500737,-1.012400,-3.258331,-0.249185,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320871675782203,-0.197970,1.231216,3.041597,-2.435077,-0.267675,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.099916,16.587973,1.471307,3.525958,-1.020154,-3.295645,-0.241834,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320871700701236,-0.197970,1.231216,3.041597,-2.435077,-0.267675,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.113916,16.538031,1.433856,3.573390,-1.011523,-3.268583,-0.265361,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320871725649356,-0.197970,1.231216,3.041597,-2.435077,-0.267675,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.113165,16.567289,1.429628,3.527355,-1.030185,-3.275174,-0.232381,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320871750768899,-0.197970,1.231216,3.041597,-2.435077,-0.267675,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.067990,16.520067,1.456707,3.580725,-1.013034,-3.256871,-0.263602,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320871775838613,-0.197970,1.231216,3.041597,-2.435077,-0.267675,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,0.000005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.081419,16.635799,1.439086,3.498961,-1.001276,-3.297334,-0.248943,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320871800717353,-0.197970,1.231216,3.041597,-2.435077,-0.267675,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.057827,16.438505,1.440712,3.571331,-1.020497,-3.270099,-0.241933,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320871825724363,-0.197970,1.231216,3.041597,-2.435077,-0.267675,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.064256,16.656889,1.466746,3.500131,-1.030470,-3.295693,-0.243793,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320871850714445,-0.197970,1.231216,3.041597,-2.435077,-0.267675,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,0.000005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.046951,16.468832,1.423741,3.526868,-1.020412,-3.267457,-0.255876,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320871875731945,-0.197970,1.231216,3.041597,-2.435077,-0.267675,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,-0.000005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.098868,16.563702,1.442467,3.468019,-1.013872,-3.283875,-0.241604,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320871900727272,-0.197970,1.231216,3.041597,-2.435077,-0.267675,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.106621,16.536129,1.423387,3.545611,-1.006172,-3.281934,-0.249641,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320871925736904,-0.197970,1.231216,3.041597,-2.435077,-0.267674,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,0.000000,0.000000,0.000000,0.000011,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.097362,16.590206,1.443387,3.507874,-1.006686,-3.300840,-0.245706,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320871950749874,-0.197970,1.231216,3.041597,-2.435077,-0.267674,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,-0.000005,0.000000,0.000000,0.000011,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.075657,16.498518,1.451414,3.536026,-1.013763,-3.263422,-0.254406,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320871975775003,-0.197970,1.231216,3.041597,-2.435077,-0.267674,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,0.000005,0.000000,0.000000,0.000011,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.086452,16.591068,1.448156,3.478832,-1.029966,-3.276742,-0.253178,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320872000759363,-0.197970,1.231216,3.041597,-2.435077,-0.267674,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,0.000000,0.000000,0.000000,0.000011,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.069021,16.540705,1.443796,3.508723,-1.016040,-3.283909,-0.237276,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320872025696039,-0.197970,1.231216,3.041597,-2.435077,-0.267674,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,-0.000005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.041946,16.488731,1.456947,3.547880,-1.007705,-3.239459,-0.242492,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320872050739765,-0.197970,1.231216,3.041597,-2.435077,-0.267674,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.057088,16.629515,1.429043,3.450631,-1.013914,-3.293774,-0.263120,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320872075720787,-0.197970,1.231216,3.041597,-2.435077,-0.267674,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.091392,16.459040,1.411118,3.561515,-1.005614,-3.251142,-0.241522,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320872100733280,-0.197970,1.231216,3.041597,-2.435077,-0.267674,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,0.000005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.116189,16.649666,1.483372,3.529150,-0.997557,-3.285810,-0.242379,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320872125742435,-0.197970,1.231216,3.041597,-2.435077,-0.267674,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,0.000005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.095543,16.499252,1.431033,3.567904,-1.005057,-3.263590,-0.255596,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320872150747060,-0.197970,1.231216,3.041597,-2.435077,-0.267674,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,0.000005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.108116,16.565353,1.462786,3.555645,-1.030244,-3.272471,-0.271951,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320872175715446,-0.197970,1.231216,3.041597,-2.435077,-0.267675,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,0.000005,0.000000,0.000000,-0.000011,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.070572,16.526266,1.429283,3.545250,-1.006492,-3.261011,-0.249403,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320872200781106,-0.197970,1.231216,3.041597,-2.435077,-0.267675,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,0.000005,0.000000,0.000000,-0.000011,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.091192,16.606421,1.453017,3.457678,-1.004974,-3.301101,-0.251790,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320872225833654,-0.197970,1.231216,3.041597,-2.435077,-0.267675,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,0.000000,0.000000,0.000000,-0.000011,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.060137,16.484079,1.432676,3.554397,-0.994478,-3.242756,-0.244200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320872250870704,-0.197970,1.231216,3.041597,-2.435077,-0.267675,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,0.000000,0.000000,0.000000,-0.000011,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.086607,16.657099,1.462194,3.484354,-1.029430,-3.290848,-0.256730,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320872275771856,-0.197970,1.231216,3.041597,-2.435077,-0.267675,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,-0.000005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.098349,16.460810,1.419451,3.555882,-0.992470,-3.271610,-0.255211,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320872300740003,-0.197970,1.231216,3.041597,-2.435077,-0.267675,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,-0.000005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.134240,16.620443,1.470616,3.529424,-1.014516,-3.305570,-0.256819,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320872325737237,-0.197970,1.231216,3.041597,-2.435077,-0.267675,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.073457,16.505653,1.408445,3.526362,-1.018706,-3.270653,-0.246646,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320872350743293,-0.197970,1.231216,3.041597,-2.435077,-0.267675,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.101339,16.651196,1.460316,3.511121,-1.011712,-3.303233,-0.237078,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320872375706195,-0.197970,1.231216,3.041597,-2.435077,-0.267675,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.087117,16.449127,1.426452,3.544951,-1.024345,-3.268983,-0.245813,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320872400708436,-0.197970,1.231216,3.041597,-2.435077,-0.267675,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,0.000005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.064020,16.651268,1.443252,3.408312,-1.001677,-3.297780,-0.247855,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320872426604270,-0.197970,1.231216,3.041597,-2.435077,-0.267675,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.084470,16.475243,1.438632,3.552897,-1.013939,-3.257408,-0.262111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320872450834274,-0.197970,1.231216,3.041597,-2.435077,-0.267675,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,0.000005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.058602,16.629047,1.439540,3.500930,-1.024343,-3.292973,-0.236465,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320872475744247,-0.197970,1.231216,3.041597,-2.435077,-0.267675,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.084971,16.469704,1.440462,3.567810,-1.017497,-3.260193,-0.252304,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320872500679492,-0.197970,1.231216,3.041597,-2.435077,-0.267675,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.088330,16.574196,1.458945,3.551622,-1.002134,-3.276339,-0.253230,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320872525748491,-0.197970,1.231216,3.041597,-2.435077,-0.267675,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,0.000005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.087668,16.540331,1.438239,3.541040,-1.018877,-3.287279,-0.242294,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320872550792694,-0.197970,1.231216,3.041597,-2.435077,-0.267675,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,-0.000005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.084795,16.525103,1.454017,3.498826,-1.025910,-3.287821,-0.273888,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320872575817584,-0.197970,1.231216,3.041597,-2.435077,-0.267675,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.106123,16.550842,1.465521,3.552037,-1.000675,-3.255170,-0.244017,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320872600970506,-0.197970,1.231216,3.041597,-2.435077,-0.267675,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.105054,16.552193,1.445791,3.506941,-1.020341,-3.271906,-0.245478,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320872625776052,-0.197970,1.231216,3.041597,-2.435077,-0.267675,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,-0.000005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.087614,16.564117,1.446558,3.507783,-1.020307,-3.263531,-0.251056,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320872650835037,-0.197970,1.231216,3.041597,-2.435077,-0.267675,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.090183,16.517351,1.427729,3.573556,-1.005854,-3.273870,-0.232064,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320872675721645,-0.197970,1.231216,3.041597,-2.435077,-0.267675,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,0.000005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.045195,16.602741,1.446018,3.479166,-1.022301,-3.284928,-0.259133,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320872700739383,-0.197970,1.231216,3.041597,-2.435077,-0.267675,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,0.000005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.087068,16.508108,1.434729,3.535593,-0.975291,-3.250413,-0.264040,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320872725701570,-0.197970,1.231216,3.041597,-2.435077,-0.267675,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,0.000005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.114423,16.581423,1.464505,3.499287,-1.000475,-3.291631,-0.263935,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320872750736951,-0.197970,1.231216,3.041597,-2.435077,-0.267675,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,0.000005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.054578,16.501938,1.425865,3.513420,-1.002206,-3.265790,-0.248530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320872775763511,-0.197970,1.231216,3.041597,-2.435077,-0.267675,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.065758,16.639626,1.456058,3.513109,-1.015490,-3.296675,-0.242999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320872800826072,-0.197970,1.231216,3.041597,-2.435077,-0.267675,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.071255,16.428877,1.420861,3.545692,-1.037824,-3.258955,-0.255917,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
